timestamp,base_currency,close,high,low,open,quote_currency
1999-05-03,GBP,2.32822,2.34916,2.32561,2.34424,CAD
1999-05-03,GBP,193.5166,193.71216,192.2065,192.33525,JPY
1999-05-03,GBP,2.45296,2.45688,2.44764,2.45276,CHF
1999-05-03,EUR,0.65674,0.65836,0.65587,0.65704,GBP
1999-05-03,GBP,1.60855,1.61258,1.60645,1.6095,USD
1999-05-03,GBP,2.42452,2.43811,2.41771,2.43292,AUD
1999-05-04,GBP,2.365,2.3695,2.3282,2.32822,CAD
1999-05-04,GBP,196.75748,196.9445,193.3477,193.5166,JPY
1999-05-04,GBP,2.46067,2.46358,2.4504,2.45312,CHF
1999-05-04,EUR,0.65277,0.65741,0.652,0.65674,GBP
1999-05-04,GBP,1.62845,1.62943,1.60825,1.60855,USD
1999-05-04,GBP,2.46828,2.47047,2.42452,2.42452,AUD
1999-05-05,GBP,2.37241,2.38402,2.36192,2.365,CAD
1999-05-05,GBP,196.93613,197.92558,196.33818,196.75748,JPY
1999-05-05,GBP,2.44324,2.46118,2.44052,2.46067,CHF
1999-05-05,EUR,0.65744,0.65771,0.65257,0.65277,GBP
1999-05-05,GBP,1.63575,1.639,1.62615,1.62845,USD
1999-05-05,GBP,2.46255,2.47917,2.4566,2.46828,AUD
1999-05-06,GBP,2.38323,2.3925,2.36019,2.37241,CAD
1999-05-06,GBP,197.54311,198.82333,196.06155,196.93614,JPY
1999-05-06,GBP,2.44084,2.44634,2.43003,2.44324,CHF
1999-05-06,EUR,0.6588,0.66183,0.65686,0.65744,GBP
1999-05-06,GBP,1.63875,1.64315,1.63269,1.63575,USD
1999-05-06,GBP,2.44498,2.46363,2.42853,2.46255,AUD
1999-05-07,GBP,2.38145,2.39072,2.3745,2.38323,CAD
1999-05-07,GBP,197.26929,197.70827,196.78738,197.54311,JPY
1999-05-07,GBP,2.44212,2.44338,2.42932,2.44035,CHF
1999-05-07,EUR,0.6585,0.66163,0.6579,0.65873,GBP
1999-05-07,GBP,1.6337,1.6393,1.6305,1.63875,USD
1999-05-07,GBP,2.4302,2.45487,2.42291,2.44498,AUD
1999-05-10,GBP,2.3753,2.38625,2.3671,2.38145,CAD
1999-05-10,GBP,196.07829,197.26929,195.89189,197.26929,JPY
1999-05-10,GBP,2.42365,2.44376,2.4211,2.44212,CHF
1999-05-10,EUR,0.6635,1.0725,0.65763,0.6585,GBP
1999-05-10,GBP,1.62525,1.6341,1.62395,1.6337,USD
1999-05-10,GBP,2.4394,2.44498,2.42107,2.4302,AUD
1999-05-11,GBP,2.35559,2.37884,2.35161,2.3753,CAD
1999-05-11,GBP,196.21925,196.61382,195.54765,196.07829,JPY
1999-05-11,GBP,2.43621,2.43916,2.41887,2.42365,CHF
1999-05-11,EUR,0.66041,0.66502,0.65942,0.6635,GBP
1999-05-11,GBP,1.62225,1.62759,1.61964,1.62525,USD
1999-05-11,GBP,2.42374,2.44589,2.40272,2.4394,AUD
1999-05-12,GBP,2.36088,2.3665,1.62126,2.35559,CAD
1999-05-12,GBP,195.56581,196.88852,193.98421,196.21925,JPY
1999-05-12,GBP,2.43637,2.44258,2.42826,2.4367,CHF
1999-05-12,EUR,0.6583,1.0728,0.65718,0.66041,GBP
1999-05-12,GBP,1.61765,1.62296,1.61649,1.62225,USD
1999-05-12,GBP,2.42363,2.42983,1.62126,2.42374,AUD
1999-05-13,GBP,2.36231,2.36933,2.35776,2.36088,CAD
1999-05-13,GBP,197.45612,197.54317,195.54962,195.55771,JPY
1999-05-13,GBP,2.43608,2.44404,2.43166,2.43637,CHF
1999-05-13,EUR,0.6576,0.65891,0.65529,0.6583,GBP
1999-05-13,GBP,1.62135,1.62165,1.6174,1.61765,USD
1999-05-13,GBP,2.42517,2.43996,2.41856,2.42363,AUD
1999-05-14,GBP,2.37102,2.37448,2.34392,2.36231,CAD
1999-05-14,GBP,198.90224,198.90999,197.0948,197.45612,JPY
1999-05-14,GBP,2.43376,2.4419,2.42098,2.43608,CHF
1999-05-14,EUR,0.65828,1.0638,0.65568,0.6576,GBP
1999-05-14,GBP,1.619,1.62444,1.61388,1.62135,USD
1999-05-14,GBP,2.43697,2.43962,2.41071,2.42517,AUD
1999-05-17,GBP,2.36308,2.37707,2.36059,2.37102,CAD
1999-05-17,GBP,199.8858,200.05704,198.827,198.90224,JPY
1999-05-17,GBP,2.43177,2.44205,2.42798,2.43376,CHF
1999-05-17,EUR,0.65937,0.6601,0.65757,0.65828,GBP
1999-05-17,GBP,1.61805,1.6217,1.61522,1.619,USD
1999-05-17,GBP,2.4359,2.44762,2.42551,2.43697,AUD
1999-05-18,GBP,2.37758,2.37891,2.35791,2.36308,CAD
1999-05-18,GBP,199.88287,200.34908,198.99972,199.93436,JPY
1999-05-18,GBP,2.43187,2.43947,1.62141,2.43185,CHF
1999-05-18,EUR,0.659,0.66113,0.65667,0.65937,GBP
1999-05-18,GBP,1.62065,1.62546,1.61695,1.61805,USD
1999-05-18,GBP,2.43067,2.43627,2.40354,2.4359,AUD
1999-05-19,GBP,2.37493,2.38067,2.36689,2.37772,CAD
1999-05-19,GBP,200.93778,201.89098,199.69447,199.96002,JPY
1999-05-19,GBP,2.43038,2.43988,2.42895,2.43202,CHF
1999-05-19,EUR,0.65997,0.65997,0.65662,0.65895,GBP
1999-05-19,GBP,1.61675,1.62265,1.61615,1.62075,USD
1999-05-19,GBP,2.44925,2.45497,2.43082,2.43082,AUD
1999-05-20,GBP,2.35631,2.38123,2.35553,2.37493,CAD
1999-05-20,GBP,199.82135,201.63704,199.5101,200.93778,JPY
1999-05-20,GBP,2.42574,2.4343,2.42191,2.43038,CHF
1999-05-20,EUR,0.66069,0.6618,0.6584,0.65997,GBP
1999-05-20,GBP,1.60725,1.62215,1.6065,1.61675,USD
1999-05-20,GBP,2.42952,2.45726,2.42914,2.44925,AUD
1999-05-21,GBP,2.34173,2.35815,2.33658,2.35631,CAD
1999-05-21,GBP,198.72964,200.30516,198.29262,199.82135,JPY
1999-05-21,GBP,2.42746,2.43593,2.42531,2.42574,CHF
1999-05-21,EUR,0.66068,0.66083,0.65827,0.66069,GBP
1999-05-21,GBP,1.60305,1.609,1.60065,1.60725,USD
1999-05-21,GBP,2.43791,2.43807,2.41664,2.42952,AUD
1999-05-24,GBP,2.32578,2.34173,2.31911,2.34173,CAD
1999-05-24,GBP,196.62279,199.03801,196.33638,198.72964,JPY
1999-05-24,GBP,2.41365,2.43268,1.59962,2.42746,CHF
1999-05-24,EUR,0.66366,0.66404,0.65916,0.66068,GBP
1999-05-24,GBP,1.59765,1.60305,1.59322,1.60305,USD
1999-05-24,GBP,2.42749,2.44071,2.41655,2.43791,AUD
1999-05-25,GBP,2.35478,2.3572,1.59771,2.32578,CAD
1999-05-25,GBP,196.55946,197.11607,1.59771,196.62279,JPY
1999-05-25,GBP,2.4064,2.41686,1.59771,2.41365,CHF
1999-05-25,EUR,0.66108,0.6648,0.66003,0.66366,GBP
1999-05-25,GBP,1.60555,1.60605,1.59647,1.59765,USD
1999-05-25,GBP,2.47217,2.47446,1.59771,2.42749,AUD
1999-05-26,GBP,2.34366,2.35574,2.34263,2.35478,CAD
1999-05-26,GBP,194.97994,196.55946,194.40137,196.55946,JPY
1999-05-26,GBP,2.43356,2.43492,2.40324,2.4064,CHF
1999-05-26,EUR,0.65554,0.66237,0.65491,0.66108,GBP
1999-05-26,GBP,1.59395,1.60615,1.5935,1.60555,USD
1999-05-26,GBP,2.45506,2.47954,2.45478,2.47217,AUD
1999-05-27,GBP,2.35773,2.36556,2.33324,2.34366,CAD
1999-05-27,GBP,192.07747,195.70418,191.44752,194.97994,JPY
1999-05-27,GBP,2.43841,2.44028,2.42745,2.43356,CHF
1999-05-27,EUR,0.65265,0.65654,0.652,0.65554,GBP
1999-05-27,GBP,1.59765,1.6016,1.58867,1.59395,USD
1999-05-27,GBP,2.46225,2.4682,2.43618,2.45506,AUD
1999-05-28,GBP,2.35712,2.367,2.3536,2.35773,CAD
1999-05-28,GBP,194.79297,195.01543,192.07747,192.07747,JPY
1999-05-28,GBP,2.44835,2.45057,2.4282,2.43841,CHF
1999-05-28,EUR,0.65106,0.65573,0.64958,0.65265,GBP
1999-05-28,GBP,1.60185,1.60424,1.596,1.59765,USD
1999-05-28,GBP,2.4557,2.46582,2.44257,2.46225,AUD
1999-05-31,GBP,2.3622,2.36831,2.35712,2.35712,CAD
1999-05-31,GBP,194.78635,195.56116,194.36592,194.79297,JPY
1999-05-31,GBP,2.44779,2.45042,2.4382,2.44835,CHF
1999-05-31,EUR,0.65022,0.65357,0.64976,0.65106,GBP
1999-05-31,GBP,1.60285,1.60522,1.60048,1.60185,USD
1999-05-31,GBP,2.47029,2.47215,2.45344,2.4557,AUD
