timestamp,base_currency,close,high,low,open,quote_currency
2004-08-02,GBP,2.43077,2.43629,2.41701,2.4206,CAD
2004-08-02,GBP,202.28598,203.24028,201.95792,202.6313,JPY
2004-08-02,GBP,2.33569,2.33871,2.31966,2.32376,CHF
2004-08-02,EUR,0.65888,0.66246,0.65799,0.66195,GBP
2004-08-02,GBP,1.8249,1.8334,1.8199,1.8237,USD
2004-08-02,GBP,2.59661,2.60336,2.58616,2.59122,AUD
2004-08-03,GBP,2.40506,2.4335,2.40298,2.43077,CAD
2004-08-03,GBP,201.98218,202.55852,201.43578,202.28926,JPY
2004-08-03,GBP,2.33536,2.33916,2.32664,2.33569,CHF
2004-08-03,EUR,0.6604,0.66221,0.65803,0.65888,GBP
2004-08-03,GBP,1.8245,1.8286,1.8175,1.8249,USD
2004-08-03,GBP,2.58318,2.60508,2.57926,2.59624,AUD
2004-08-04,GBP,2.40348,2.40651,2.39369,2.40524,CAD
2004-08-04,GBP,202.8913,203.35706,201.70978,201.97745,JPY
2004-08-04,GBP,2.33045,2.3386,2.32497,2.33591,CHF
2004-08-04,EUR,0.66009,0.66113,0.65924,0.66029,GBP
2004-08-04,GBP,1.8258,1.8264,1.8157,1.8245,USD
2004-08-04,GBP,2.58979,2.59841,2.58239,2.58318,AUD
2004-08-05,GBP,2.40367,2.40813,2.39678,2.40348,CAD
2004-08-05,GBP,203.85936,204.00357,202.49058,202.92488,JPY
2004-08-05,GBP,2.32633,2.33138,2.32441,2.33027,CHF
2004-08-05,EUR,0.66108,0.66178,0.65988,0.66009,GBP
2004-08-05,GBP,1.824,1.8294,1.8197,1.8258,USD
2004-08-05,GBP,2.59312,2.5965,2.5854,2.58942,AUD
2004-08-06,GBP,2.41839,2.4199,2.40214,2.40385,CAD
2004-08-06,GBP,203.53362,204.08284,202.68039,203.83803,JPY
2004-08-06,GBP,2.30421,2.33105,2.30169,2.32615,CHF
2004-08-06,EUR,0.66697,0.66752,0.66021,0.66102,GBP
2004-08-06,GBP,1.8416,1.8465,1.8206,1.824,USD
2004-08-06,GBP,2.58036,2.59952,2.57677,2.59349,AUD
2004-08-09,GBP,2.42617,2.4287,2.41534,2.4168,CAD
2004-08-09,GBP,203.83989,204.0303,203.02806,203.62187,JPY
2004-08-09,GBP,2.30984,2.31395,2.3053,2.30561,CHF
2004-08-09,EUR,0.6665,0.66708,0.66522,0.66641,GBP
2004-08-09,GBP,1.8408,1.8444,1.8381,1.8439,USD
2004-08-09,GBP,2.57527,2.58677,2.56308,2.58286,AUD
2004-08-10,GBP,2.41171,2.42686,2.4065,2.42591,CAD
