timestamp,base_currency,close,high,low,open,quote_currency
1997-02-03,GBP,2.17848,2.18061,2.14959,2.15873,CAD
1997-02-03,GBP,197.12769,197.3801,1.6024,194.39926,JPY
1997-02-03,GBP,2.29796,2.30819,1.60111,2.27956,CHF
1997-02-03,EUR,0.72814,1.17995,0.7269,0.73699,GBP
1997-02-03,GBP,1.62005,1.62202,1.5956,1.6025,USD
1997-02-03,GBP,2.11619,2.11934,2.08195,2.10109,AUD
1997-02-04,GBP,2.17813,2.1858,2.16935,2.17848,CAD
1997-02-04,GBP,198.48126,199.02463,1.61851,197.11148,JPY
1997-02-04,GBP,2.31617,2.31649,1.6198,2.29804,CHF
1997-02-04,EUR,0.72445,0.72971,0.72354,0.72808,GBP
1997-02-04,GBP,1.62058,1.62655,1.61678,1.62005,USD
1997-02-04,GBP,2.12076,2.13044,2.11076,2.11619,AUD
1997-02-05,GBP,2.21078,2.2126,2.17727,2.17822,CAD
1997-02-05,GBP,203.06072,203.06072,198.47316,198.47316,JPY
1997-02-05,GBP,2.34115,2.34363,1.63652,2.31649,CHF
1997-02-05,EUR,0.71697,0.72545,0.71624,0.72445,GBP
1997-02-05,GBP,1.64395,1.6454,1.62005,1.62058,USD
1997-02-05,GBP,2.15247,2.15652,2.11678,2.12076,AUD
1997-02-06,GBP,2.20973,2.21455,1.63525,2.21078,CAD
1997-02-06,GBP,202.61865,203.60861,1.63221,203.06072,JPY
1997-02-06,GBP,2.33428,2.35044,2.31949,2.34115,CHF
1997-02-06,EUR,0.71765,0.72162,0.71477,0.71697,GBP
1997-02-06,GBP,1.63605,1.6462,1.63082,1.64395,USD
1997-02-06,GBP,2.13933,2.16111,2.13388,2.15247,AUD
1997-02-07,GBP,2.19887,2.21417,2.18661,2.20965,CAD
1997-02-07,GBP,200.38045,203.39684,198.84515,202.6023,JPY
1997-02-07,GBP,2.329,2.35067,2.32586,2.33419,CHF
1997-02-07,EUR,0.71875,0.72141,0.7138,0.71765,GBP
1997-02-07,GBP,1.6281,1.63822,1.6215,1.63605,USD
1997-02-07,GBP,2.13732,2.15301,2.12784,2.13933,AUD
1997-02-10,GBP,2.22253,2.22592,1.6332,2.19887,CAD
