timestamp,base_currency,close,high,low,open,quote_currency
2015-01-01,CAD,0.5525,0.5538,0.5521,0.5522,GBP
2015-01-01,JPY,0.00536,0.00537,0.00536,0.00536,GBP
2015-01-01,CHF,0.6456,0.6467,0.6452,0.6456,GBP
2015-01-01,EUR,0.77654,0.77715,0.7762,0.77665,GBP
2015-01-01,USD,0.64165,0.64245,0.64155,0.64185,GBP
2015-01-01,AUD,0.5251,0.52645,0.5237,0.5246,GBP
2015-01-01,CNH,0.1032,0.1033,0.1034,0.1032,GBP
2015-01-02,CAD,0.5537,0.5558,0.5518,0.5525,GBP
2015-01-02,JPY,0.00542,0.00542,0.00534,0.00536,GBP
2015-01-02,CHF,0.6514,0.6516,0.644,0.6457,GBP
2015-01-02,EUR,0.78119,0.78345,0.77451,0.7767,GBP
2015-01-02,USD,0.65245,0.65245,0.64155,0.64155,GBP
2015-01-02,AUD,0.5275,0.52915,0.5225,0.5251,GBP
2015-01-02,CNH,0.1048,0.1047,0.1032,0.1032,GBP
2015-01-05,CAD,0.5575,0.5584,0.5535,0.5537,GBP
2015-01-05,JPY,0.00548,0.0055,0.00541,0.00542,GBP
2015-01-05,CHF,0.6512,0.6528,0.6491,0.6514,GBP
2015-01-05,EUR,0.78258,0.78519,0.78,0.78305,GBP
2015-01-05,USD,0.65575,0.65795,0.65215,0.65255,GBP
2015-01-05,AUD,0.53005,0.532,0.52595,0.5279,GBP
2015-01-05,CNH,0.1053,0.1055,0.1048,0.1048,GBP
2015-01-06,CAD,0.5576,0.5601,0.557,0.5575,GBP
2015-01-06,JPY,0.00557,0.00558,0.00548,0.00548,GBP
2015-01-06,CHF,0.6535,0.6556,0.6509,0.6513,GBP
2015-01-06,EUR,0.78472,0.78755,0.78199,0.7825,GBP
2015-01-06,USD,0.66005,0.66045,0.65465,0.65585,GBP
2015-01-06,AUD,0.53355,0.53615,0.52995,0.5301,GBP
2015-01-06,CNH,0.1062,0.106,0.1055,0.1053,GBP
2015-01-07,CAD,0.5599,0.5605,0.5567,0.5576,GBP
2015-01-07,JPY,0.00555,0.00558,0.00554,0.00557,GBP
2015-01-07,CHF,0.6524,0.6539,0.6507,0.6534,GBP
2015-01-07,EUR,0.78353,0.78555,0.7813,0.78471,GBP
2015-01-07,USD,0.66175,0.66415,0.65985,0.66005,GBP
2015-01-07,AUD,0.5346,0.53485,0.53245,0.5336,GBP
2015-01-07,CNH,0.1065,0.1068,0.1063,0.1062,GBP
2015-01-08,CAD,0.5601,0.5628,0.5593,0.56,GBP
2015-01-08,JPY,0.00554,0.00556,0.00553,0.00555,GBP
2015-01-08,CHF,0.6507,0.6539,0.6499,0.6522,GBP
2015-01-08,EUR,0.78138,0.78564,0.78053,0.78358,GBP
2015-01-08,USD,0.66275,0.66505,0.66145,0.66175,GBP
2015-01-08,AUD,0.5383,0.53975,0.53415,0.5346,GBP
2015-01-08,CNH,0.1066,0.1069,0.1064,0.1065,GBP
2015-01-09,CAD,0.5559,0.5609,0.5551,0.5601,GBP
2015-01-09,JPY,0.00557,0.00557,0.00553,0.00554,GBP
2015-01-09,CHF,0.6503,0.6515,0.6486,0.6507,GBP
2015-01-09,EUR,0.78062,0.78265,0.77841,0.78138,GBP
2015-01-09,USD,0.65955,0.66325,0.65925,0.66265,GBP
2015-01-09,AUD,0.5409,0.5413,0.53615,0.5383,GBP
2015-01-09,CNH,0.1063,0.1066,0.1063,0.1066,GBP
2015-01-12,CAD,0.5505,0.5578,0.5504,0.556,GBP
2015-01-12,JPY,0.00557,0.00558,0.00554,0.00557,GBP
2015-01-12,CHF,0.6495,0.652,0.6483,0.6504,GBP
2015-01-12,EUR,0.77989,0.78315,0.77859,0.78125,GBP
