,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2003-12-01 00:00:00+00:00,2.9714999198913574,2.974100112915039,2.9577999114990234,2.958899974822998,0,0.0,0.0
1,2003-12-02 00:00:00+00:00,2.958899974822998,2.9784998893737793,2.955399990081787,2.9737000465393066,0,0.0,0.0
2,2003-12-03 00:00:00+00:00,2.9737000465393066,2.9781999588012695,2.961400032043457,2.964600086212158,0,0.0,0.0
3,2003-12-04 00:00:00+00:00,2.963200092315674,2.9649999141693115,2.9453001022338867,2.9481000900268555,0,0.0,0.0
4,2003-12-05 00:00:00+00:00,2.9482998847961426,2.9695000648498535,2.947499990463257,2.9695000648498535,0,0.0,0.0
5,2003-12-08 00:00:00+00:00,2.9616000652313232,2.9695000648498535,2.952500104904175,2.9653000831604004,0,0.0,0.0
6,2003-12-09 00:00:00+00:00,2.965399980545044,2.990299940109253,2.963200092315674,2.985599994659424,0,0.0,0.0
7,2003-12-10 00:00:00+00:00,2.9860999584198,2.9941999912261963,2.974400043487549,2.9809999465942383,0,0.0,0.0
8,2003-12-11 00:00:00+00:00,2.9804999828338623,2.997499942779541,2.9779999256134033,2.9921000003814697,0,0.0,0.0
9,2003-12-12 00:00:00+00:00,2.993000030517578,2.9964001178741455,2.9800000190734863,2.9879000186920166,0,0.0,0.0
10,2003-12-15 00:00:00+00:00,2.978800058364868,2.9879000186920166,2.9719998836517334,2.9848999977111816,0,0.0,0.0
11,2003-12-16 00:00:00+00:00,2.983599901199341,2.9951000213623047,2.97379994392395,2.992000102996826,0,0.0,0.0
12,2003-12-17 00:00:00+00:00,2.9921998977661133,3.0202999114990234,2.9885001182556152,3.014699935913086,0,0.0,0.0
13,2003-12-18 00:00:00+00:00,3.016200065612793,3.026599884033203,3.0107998847961426,3.022599935531616,0,0.0,0.0
14,2003-12-19 00:00:00+00:00,3.0220999717712402,3.0251998901367188,3.0109000205993652,3.0148000717163086,0,0.0,0.0
15,2003-12-22 00:00:00+00:00,3.0113000869750977,3.0181000232696533,3.0055999755859375,3.0113000869750977,0,0.0,0.0
16,2003-12-23 00:00:00+00:00,3.011199951171875,3.1080000400543213,3.008699893951416,3.010200023651123,0,0.0,0.0
17,2003-12-24 00:00:00+00:00,3.010499954223633,3.0297000408172607,3.0099000930786133,3.0292999744415283,0,0.0,0.0
18,2003-12-25 00:00:00+00:00,3.0269999504089355,3.0308001041412354,3.016700029373169,3.0271999835968018,0,0.0,0.0
19,2003-12-26 00:00:00+00:00,3.027100086212158,3.027600049972534,3.0162999629974365,3.0251998901367188,0,0.0,0.0
20,2003-12-29 00:00:00+00:00,3.02239990234375,3.025399923324585,3.011899948120117,3.0197999477386475,0,0.0,0.0
21,2003-12-30 00:00:00+00:00,3.0190999507904053,3.0318000316619873,3.0141000747680664,3.024899959564209,0,0.0,0.0
22,2003-12-31 00:00:00+00:00,3.026400089263916,3.0473999977111816,3.020400047302246,3.038100004196167,0,0.0,0.0
23,2004-01-01 00:00:00+00:00,3.038100004196167,3.038100004196167,3.0250000953674316,3.0341999530792236,0,0.0,0.0
24,2004-01-02 00:00:00+00:00,3.0332000255584717,3.052299976348877,3.021899938583374,3.055799961090088,0,0.0,0.0
25,2004-01-05 00:00:00+00:00,3.0524001121520996,3.0724000930786133,3.047100067138672,3.066800117492676,0,0.0,0.0
26,2004-01-06 00:00:00+00:00,3.0676000118255615,3.1006999015808105,3.0655999183654785,3.088099956512451,0,0.0,0.0
27,2004-01-07 00:00:00+00:00,3.0896999835968018,3.097100019454956,3.077399969100952,3.08240008354187,0,0.0,0.0
28,2004-01-08 00:00:00+00:00,3.0817999839782715,3.1089000701904297,3.0696001052856445,3.1057000160217285,0,0.0,0.0
29,2004-01-09 00:00:00+00:00,3.105600118637085,3.132999897003174,3.101099967956543,3.132999897003174,0,0.0,0.0
30,2004-01-12 00:00:00+00:00,3.1240999698638916,3.1393001079559326,3.1191000938415527,3.1203999519348145,0,0.0,0.0
31,2004-01-13 00:00:00+00:00,3.1214001178741455,3.137200117111206,3.1173999309539795,3.130000114440918,0,0.0,0.0
32,2004-01-14 00:00:00+00:00,3.130000114440918,3.130000114440918,3.0102999210357666,3.1050000190734863,0,0.0,0.0
33,2004-01-15 00:00:00+00:00,3.10509991645813,3.11080002784729,3.0827999114990234,3.0952999591827393,0,0.0,0.0
34,2004-01-16 00:00:00+00:00,3.0952999591827393,3.1019999980926514,3.0525999069213867,3.0578999519348145,0,0.0,0.0
35,2004-01-19 00:00:00+00:00,3.062700033187866,3.0769999027252197,3.0448999404907227,3.046999931335449,0,0.0,0.0
36,2004-01-20 00:00:00+00:00,3.0469000339508057,3.1105000972747803,3.0455000400543213,3.1034998893737793,0,0.0,0.0
