timestamp,base_currency,close,high,low,open,quote_currency
2013-06-03,GBP,1.57503,1.5842,1.57411,1.57507,CAD
2013-06-03,GBP,152.35979,153.22983,151.97066,152.7796,JPY
2013-06-03,GBP,1.45107,1.46638,1.44729,1.45516,CHF
2013-06-03,EUR,0.85324,1.29952,0.85032,0.8549,GBP
2013-06-03,GBP,1.53189,1.53695,1.51934,1.51991,USD
2013-06-03,GBP,1.56825,1.58587,1.56743,1.58289,AUD
2013-06-03,GBP,9.3974,9.3684,9.398,9.3419,CNH
2013-06-04,GBP,1.5837,1.58453,1.57481,1.57499,CAD
2013-06-04,GBP,153.21718,153.76805,152.35593,152.35869,JPY
2013-06-04,GBP,1.45041,1.45535,1.44679,1.45103,CHF
2013-06-04,EUR,0.85422,1.30713,0.85221,0.85326,GBP
2013-06-04,GBP,1.5315,1.53416,1.52749,1.53184,USD
2013-06-04,GBP,1.58686,1.59045,1.56823,1.56823,AUD
2013-06-04,GBP,9.3844,9.3687,9.3956,9.3888,CNH
2013-06-05,GBP,1.59345,1.59684,1.58342,1.58367,CAD
2013-06-05,GBP,152.75769,153.63113,152.45425,153.20395,JPY
2013-06-05,GBP,1.45117,1.45758,1.44797,1.45043,CHF
2013-06-05,EUR,0.84978,1.30719,0.84919,0.85427,GBP
2013-06-05,GBP,1.54063,1.54082,1.5293,1.53141,USD
2013-06-05,GBP,1.61585,1.61857,1.5856,1.58688,AUD
2013-06-05,GBP,9.4391,9.3765,9.4391,9.386,CNH
2013-06-06,GBP,1.6013,1.60302,1.59257,1.59334,CAD
2013-06-06,GBP,151.81987,153.5562,150.53729,152.76112,JPY
2013-06-06,GBP,1.45002,1.45668,1.44728,1.45121,CHF
2013-06-06,EUR,0.8495,1.30918,0.84795,0.8498,GBP
2013-06-06,GBP,1.55866,1.56773,1.53832,1.54063,USD
2013-06-06,GBP,1.63023,1.63323,1.61537,1.61579,AUD
2013-06-06,GBP,9.5516,9.4453,9.6082,9.4437,CNH
2013-06-07,GBP,1.5878,1.60537,1.58001,1.6016,CAD
2013-06-07,GBP,152.00389,152.15501,148.05878,151.796,JPY
2013-06-07,GBP,1.45512,1.45654,1.44104,1.45024,CHF
2013-06-07,EUR,0.84964,1.32434,0.84828,0.84934,GBP
2013-06-07,GBP,1.55416,1.56148,1.54904,1.55886,USD
2013-06-07,GBP,1.65273,1.6537,1.62942,1.63049,AUD
2013-06-07,GBP,9.5349,9.5178,9.5638,9.5501,CNH
2013-06-10,GBP,1.58752,1.58866,1.5789,1.58773,CAD
2013-06-10,GBP,154.0867,154.19694,152.00748,152.00748,JPY
2013-06-10,GBP,1.45425,1.46049,1.45254,1.45532,CHF
2013-06-10,EUR,0.85123,1.32033,0.84904,0.84964,GBP
2013-06-10,GBP,1.55729,1.55842,1.54972,1.55423,USD
2013-06-10,GBP,1.64564,1.65295,1.64168,1.65295,AUD
2013-06-10,GBP,9.5748,9.5309,9.5651,9.5332,CNH
2013-06-11,GBP,1.59411,1.59509,1.58654,1.58756,CAD
2013-06-11,GBP,150.25781,154.16986,149.4579,154.08972,JPY
2013-06-11,GBP,1.44679,1.45481,1.43967,1.45425,CHF
2013-06-11,EUR,0.8509,1.32516,0.85019,0.85125,GBP
2013-06-11,GBP,1.56444,1.5651,1.55256,1.55734,USD
2013-06-11,GBP,1.6575,1.66649,1.6454,1.64582,AUD
2013-06-11,GBP,9.6163,9.5539,9.6001,9.5732,CNH
2013-06-12,GBP,1.6006,1.60171,1.58975,1.59416,CAD
2013-06-12,GBP,150.30994,151.992,149.41306,150.25848,JPY
2013-06-12,GBP,1.44348,1.45438,1.43993,1.44687,CHF
2013-06-12,EUR,0.85072,1.33127,0.84718,0.85082,GBP
2013-06-12,GBP,1.56788,1.56972,1.56342,1.56445,USD
2013-06-12,GBP,1.65458,1.66043,1.63711,1.65748,AUD
2013-06-12,GBP,9.633,9.6076,9.639,9.6164,CNH
2013-06-13,GBP,1.59663,1.60385,1.58958,1.60053,CAD
2013-06-13,GBP,150.2618,150.55186,147.17731,150.33339,JPY
2013-06-13,GBP,1.44948,1.44996,1.43148,1.44343,CHF
2013-06-13,EUR,0.85071,1.33465,0.84765,0.85065,GBP
2013-06-13,GBP,1.57185,1.57326,1.5647,1.56785,USD
2013-06-13,GBP,1.62854,1.66282,1.62691,1.65449,AUD
2013-06-13,GBP,9.6511,9.6285,9.657,9.6314,CNH
2013-06-14,GBP,1.59837,1.59992,1.58807,1.59666,CAD
2013-06-14,GBP,147.99589,150.3981,147.49596,150.2345,JPY
2013-06-14,GBP,1.44851,1.45092,1.44307,1.44949,CHF
2013-06-14,EUR,0.84954,1.3359,0.849,0.8507,GBP
2013-06-14,GBP,1.57124,1.57179,1.56168,1.57179,USD
2013-06-14,GBP,1.64194,1.64359,1.62387,1.62902,AUD
2013-06-14,GBP,9.6389,9.5877,9.6464,9.6483,CNH
2013-06-17,GBP,1.60127,1.60197,1.59304,1.59845,CAD
2013-06-17,GBP,148.80228,149.4169,148.00774,148.00774,JPY
2013-06-17,GBP,1.4505,1.45557,1.44866,1.44866,CHF
2013-06-17,EUR,0.85014,1.33546,0.84772,0.84943,GBP
2013-06-17,GBP,1.57185,1.57506,1.56842,1.5713,USD
2013-06-17,GBP,1.64565,1.64912,1.62808,1.64231,AUD
2013-06-17,GBP,9.6344,9.6228,9.6479,9.6401,CNH
2013-06-18,GBP,1.59753,1.60198,1.58786,1.60127,CAD
2013-06-18,GBP,149.19981,149.40012,148.52582,148.81921,JPY
2013-06-18,GBP,1.4391,1.4514,1.43431,1.45042,CHF
2013-06-18,EUR,0.8564,1.3362,0.84999,0.85014,GBP
2013-06-18,GBP,1.56399,1.57214,1.55673,1.57184,USD
2013-06-18,GBP,1.64846,1.65776,1.64195,1.64547,AUD
2013-06-18,GBP,9.594,9.5534,9.6371,9.6361,CNH
2013-06-19,GBP,1.59097,1.60049,1.58843,1.59753,CAD
2013-06-19,GBP,149.2108,150.25279,148.29794,149.19563,JPY
2013-06-19,GBP,1.43711,1.44288,1.43571,1.439,CHF
2013-06-19,EUR,0.85844,1.3393,0.85447,0.85647,GBP
2013-06-19,GBP,1.54894,1.56756,1.54533,1.56393,USD
2013-06-19,GBP,1.66831,1.6707,1.64014,1.64831,AUD
2013-06-19,GBP,9.5001,9.4839,9.5956,9.5968,CNH
2013-06-20,GBP,1.60938,1.61077,1.58829,1.59093,CAD
2013-06-20,GBP,150.90744,151.924,148.9387,149.22064,JPY
2013-06-20,GBP,1.43769,1.44611,1.43246,1.43704,CHF
2013-06-20,EUR,0.85307,1.3283,0.85184,0.85848,GBP
2013-06-20,GBP,1.55034,1.55158,1.54178,1.54899,USD
2013-06-20,GBP,1.68414,1.68736,1.6627,1.6681,AUD
2013-06-20,GBP,9.5075,9.4623,9.5035,9.5,CNH
2013-06-21,GBP,1.61267,1.61797,1.60274,1.60943,CAD
2013-06-21,GBP,150.82883,151.9016,149.81134,150.94548,JPY
2013-06-21,GBP,1.44071,1.44218,1.43405,1.43783,CHF
2013-06-21,EUR,0.85131,1.32281,0.85011,0.8531,GBP
2013-06-21,GBP,1.53945,1.55276,1.53695,1.5503,USD
2013-06-21,GBP,1.6674,1.68723,1.66734,1.68413,AUD
2013-06-21,GBP,9.4381,9.4313,9.5173,9.5074,CNH
