timestamp,base_currency,close,high,low,open,quote_currency
2014-12-01,GBP,1.78202,1.79477,1.78055,1.78594,CAD
2014-12-01,GBP,186.23151,186.35622,185.03128,185.53,JPY
2014-12-01,GBP,1.51742,1.51837,1.49741,1.50983,CHF
2014-12-01,EUR,0.79279,0.79785,0.79225,0.79574,GBP
2014-12-01,GBP,1.57297,1.57655,1.55854,1.56459,USD
2014-12-01,GBP,1.85255,1.85469,1.83269,1.83995,AUD
2014-12-01,GBP,9.6853,9.6148,9.7029,9.6394,CNH
2014-12-02,GBP,1.78375,1.78682,1.77821,1.78199,CAD
2014-12-02,GBP,186.41101,186.93701,186.0325,186.245,JPY
2014-12-02,GBP,1.52016,1.52206,1.51616,1.51735,CHF
2014-12-02,EUR,0.79192,0.79415,0.791,0.79273,GBP
2014-12-02,GBP,1.56369,1.57445,1.56315,1.57299,USD
2014-12-02,GBP,1.85207,1.85834,1.841,1.8526,AUD
2014-12-02,GBP,9.6297,9.6277,9.6808,9.6864,CNH
2014-12-03,GBP,1.78263,1.79042,1.77908,1.78372,CAD
2014-12-03,GBP,187.901,188.205,186.27251,186.40388,JPY
2014-12-03,GBP,1.53328,1.5362,1.51995,1.52025,CHF
2014-12-03,EUR,0.78486,0.79225,0.78323,0.79197,GBP
2014-12-03,GBP,1.56855,1.57205,1.56194,1.5636,USD
2014-12-03,GBP,1.86616,1.86804,1.84796,1.85133,AUD
2014-12-03,GBP,9.6421,9.6198,9.6591,9.6267,CNH
2014-12-04,GBP,1.78458,1.78931,1.77836,1.7827,CAD
2014-12-04,GBP,187.73599,188.24617,187.60049,187.905,JPY
2014-12-04,GBP,1.52238,1.53547,1.51723,1.53335,CHF
2014-12-04,EUR,0.78978,0.79235,0.78395,0.78487,GBP
2014-12-04,GBP,1.56728,1.57275,1.56416,1.56861,USD
2014-12-04,GBP,1.86958,1.87565,1.86268,1.86616,AUD
2014-12-04,GBP,9.6411,9.6376,9.6665,9.6423,CNH
2014-12-05,GBP,1.78156,1.79126,1.77979,1.78454,CAD
2014-12-05,GBP,189.36301,189.7215,187.2975,187.74,JPY
2014-12-05,GBP,1.52402,1.53207,1.51765,1.52245,CHF
2014-12-05,EUR,0.78904,0.79243,0.78504,0.78978,GBP
2014-12-05,GBP,1.55738,1.56965,1.55675,1.56745,USD
2014-12-05,GBP,1.87491,1.87955,1.86496,1.86956,AUD
2014-12-05,GBP,9.5995,9.5916,9.6512,9.6417,CNH
2014-12-08,GBP,1.79672,1.79773,1.7798,1.7814,CAD
2014-12-08,GBP,188.9055,189.70599,188.42551,189.375,JPY
2014-12-08,GBP,1.52782,1.53265,1.52205,1.52402,CHF
2014-12-08,EUR,0.78696,0.79035,0.78445,0.78905,GBP
2014-12-08,GBP,1.56528,1.56805,1.55407,1.55738,USD
2014-12-08,GBP,1.8872,1.88842,1.8713,1.8749,AUD
2014-12-08,GBP,9.6635,9.607,9.6432,9.5896,CNH
2014-12-09,GBP,1.79341,1.80163,1.78824,1.79677,CAD
2014-12-09,GBP,187.5321,189.2215,185.19505,188.91501,JPY
2014-12-09,GBP,1.52186,1.52945,1.51523,1.52783,CHF
2014-12-09,EUR,0.7898,0.79305,0.7862,0.78692,GBP
2014-12-09,GBP,1.56669,1.57185,1.56255,1.56535,USD
2014-12-09,GBP,1.88924,1.9021,1.87565,1.88749,AUD
2014-12-09,GBP,9.6981,9.6985,9.6982,9.6613,CNH
2014-12-10,GBP,1.80434,1.8072,1.79265,1.79357,CAD
2014-12-10,GBP,185.1545,187.866,184.97,187.54199,JPY
2014-12-10,GBP,1.51867,1.5247,1.51812,1.52189,CHF
2014-12-10,EUR,0.79207,0.79245,0.78848,0.78985,GBP
2014-12-10,GBP,1.57175,1.57205,1.5647,1.5667,USD
2014-12-10,GBP,1.88932,1.89564,1.87905,1.88924,AUD
2014-12-10,GBP,9.712,9.7009,9.7007,9.6947,CNH
2014-12-11,GBP,1.81258,1.8149,1.79657,1.80458,CAD
2014-12-11,GBP,186.6535,187.76199,184.96339,185.16501,JPY
2014-12-11,GBP,1.52262,1.525,1.51045,1.51869,CHF
2014-12-11,EUR,0.7889,0.79565,0.78784,0.79202,GBP
2014-12-11,GBP,1.57317,1.57585,1.56522,1.57162,USD
2014-12-11,GBP,1.90386,1.90765,1.8805,1.8894,AUD
2014-12-11,GBP,9.7469,9.7033,9.7302,9.7113,CNH
2014-12-12,GBP,1.82326,1.82343,1.81025,1.81262,CAD
2014-12-12,GBP,186.68051,187.37866,185.60367,186.65851,JPY
2014-12-12,GBP,1.51395,1.52558,1.5123,1.5225,CHF
2014-12-12,EUR,0.79326,0.79404,0.78738,0.78885,GBP
2014-12-12,GBP,1.57265,1.57472,1.56948,1.57319,USD
2014-12-12,GBP,1.90668,1.91061,1.8937,1.9022,AUD
2014-12-12,GBP,9.7388,9.7377,9.7388,9.7468,CNH
2014-12-15,GBP,1.82531,1.82551,1.81146,1.82005,CAD
2014-12-15,GBP,184.24451,187.06134,183.84399,186.642,JPY
2014-12-15,GBP,1.50982,1.5193,1.5064,1.51429,CHF
2014-12-15,EUR,0.79536,0.79725,0.7907,0.79285,GBP
2014-12-15,GBP,1.5638,1.57475,1.5601,1.57161,USD
2014-12-15,GBP,1.90414,1.91708,1.8969,1.90631,AUD
2014-12-15,GBP,9.6947,9.675,9.7414,9.7367,CNH
2014-12-16,GBP,1.83124,1.84004,1.81911,1.82538,CAD
2014-12-16,GBP,183.33801,185.11627,181.61827,184.24983,JPY
2014-12-16,GBP,1.51172,1.51367,1.4998,1.51003,CHF
2014-12-16,EUR,0.79439,0.80085,0.7935,0.79533,GBP
2014-12-16,GBP,1.57496,1.57875,1.5611,1.56381,USD
2014-12-16,GBP,1.91642,1.91818,1.89431,1.90387,AUD
2014-12-16,GBP,9.7551,9.6891,9.7634,9.693,CNH
2014-12-17,GBP,1.81133,1.83392,1.81006,1.83161,CAD
2014-12-17,GBP,184.78949,185.05066,183.03894,183.34473,JPY
