timestamp,base_currency,close,high,low,open,quote_currency
1995-02-01,EUR,0.78614,1.24576,0.78338,0.78473,GBP
1995-02-02,EUR,0.78577,1.24405,0.78408,0.78614,GBP
1995-02-03,EUR,0.78966,1.23261,0.78501,0.78577,GBP
1995-02-06,EUR,0.79006,0.7915,0.78869,0.78966,GBP
1995-02-07,EUR,0.78983,1.23244,0.78877,0.79006,GBP
1995-02-08,EUR,0.79365,1.23371,0.78924,0.78978,GBP
1995-02-09,EUR,0.79248,1.23582,0.79206,0.79365,GBP
1995-02-10,EUR,0.79452,1.23481,0.79154,0.79248,GBP
1995-02-13,EUR,0.79301,1.24058,0.79254,0.79452,GBP
1995-02-14,EUR,0.79996,0.80074,0.79297,0.79301,GBP
1995-02-15,EUR,0.79917,1.24903,0.79799,0.79996,GBP
1995-02-16,EUR,0.79938,1.25065,0.79755,0.79912,GBP
1995-02-17,EUR,0.80143,1.26815,0.79866,0.79938,GBP
1995-02-20,EUR,0.80411,1.27353,0.80143,0.80143,GBP
1995-02-21,EUR,0.80242,1.26866,0.80089,0.80411,GBP
1995-02-22,EUR,0.80084,1.27285,0.79981,0.80242,GBP
1995-02-23,EUR,0.79944,1.27584,0.79722,0.80051,GBP
1995-02-24,EUR,0.80319,1.27322,0.79861,0.79944,GBP
1995-02-27,EUR,0.80073,0.81066,0.80031,0.80319,GBP
1995-02-28,EUR,0.80272,1.27169,0.79762,0.80073,GBP
