timestamp,base_currency,close,high,low,open,quote_currency
2015-11-02,CAD,0.4952,0.496,0.4925,0.495,GBP
2015-11-02,JPY,0.00537,0.00539,0.00535,0.00538,GBP
2015-11-02,CHF,0.6571,0.6588,0.6532,0.6567,GBP
2015-11-02,EUR,0.71455,0.71655,0.71073,0.7142,GBP
2015-11-02,USD,0.64864,0.6491,0.64532,0.64718,GBP
2015-11-02,AUD,0.4635,0.4638,0.4605,0.4605,GBP
2015-11-02,CNH,0.1022,0.1022,0.1021,0.1024,GBP
2015-11-03,CAD,0.4963,0.4972,0.4942,0.4953,GBP
2015-11-03,JPY,0.00536,0.00538,0.00535,0.00537,GBP
2015-11-03,CHF,0.6544,0.6582,0.6538,0.6575,GBP
2015-11-03,EUR,0.71102,0.71505,0.71002,0.7146,GBP
2015-11-03,USD,0.64842,0.65104,0.6475,0.64866,GBP
2015-11-03,AUD,0.466,0.46745,0.46325,0.4635,GBP
2015-11-03,CNH,0.1022,0.1025,0.1021,0.1022,GBP
2015-11-04,CAD,0.4942,0.4971,0.4935,0.4966,GBP
2015-11-04,JPY,0.00535,0.00536,0.00534,0.00536,GBP
2015-11-04,CHF,0.6544,0.6563,0.6528,0.6543,GBP
2015-11-04,EUR,0.7063,0.71165,0.7054,0.71106,GBP
2015-11-04,USD,0.64996,0.65117,0.64776,0.64854,GBP
2015-11-04,AUD,0.46465,0.46845,0.46425,0.4659,GBP
2015-11-04,CNH,0.1023,0.1024,0.1021,0.1022,GBP
2015-11-05,CAD,0.4994,0.4998,0.4932,0.4942,GBP
2015-11-05,JPY,0.0054,0.0054,0.00533,0.00535,GBP
2015-11-05,CHF,0.6605,0.6608,0.6515,0.6543,GBP
2015-11-05,EUR,0.71595,0.71625,0.70417,0.70632,GBP
2015-11-05,USD,0.65756,0.65786,0.64938,0.65004,GBP
2015-11-05,AUD,0.46975,0.4704,0.4632,0.4647,GBP
2015-11-05,CNH,0.1032,0.1032,0.1022,0.1023,GBP
2015-11-06,CAD,0.4995,0.5014,0.4984,0.4992,GBP
2015-11-06,JPY,0.00539,0.00542,0.00538,0.0054,GBP
2015-11-06,CHF,0.6607,0.6641,0.6597,0.6606,GBP
2015-11-06,EUR,0.71278,0.71995,0.71091,0.71567,GBP
2015-11-06,USD,0.6645,0.66546,0.65704,0.65778,GBP
2015-11-06,AUD,0.4669,0.47315,0.46635,0.4696,GBP
2015-11-06,CNH,0.1039,0.1041,0.1034,0.1032,GBP
2015-11-09,CAD,0.4981,0.5002,0.4978,0.4993,GBP
2015-11-09,JPY,0.00537,0.00539,0.00536,0.00539,GBP
2015-11-09,CHF,0.6592,0.663,0.6587,0.6608,GBP
2015-11-09,EUR,0.71129,0.71565,0.7108,0.71275,GBP
2015-11-09,USD,0.6617,0.66492,0.66104,0.66434,GBP
2015-11-09,AUD,0.4662,0.4687,0.4658,0.4667,GBP
2015-11-09,CNH,0.1035,0.104,0.1036,0.104,GBP
2015-11-10,CAD,0.4983,0.4997,0.4977,0.4979,GBP
2015-11-10,JPY,0.00537,0.00538,0.00536,0.00537,GBP
2015-11-10,CHF,0.6572,0.6606,0.6564,0.6591,GBP
