timestamp,base_currency,close,high,low,open,quote_currency
2010-03-01,GBP,1.56151,1.59981,1.55872,1.59861,CAD
2010-03-01,GBP,133.60767,135.48624,132.0623,134.71329,JPY
2010-03-01,GBP,1.61757,1.63104,1.59937,1.62786,CHF
2010-03-01,EUR,0.90474,0.91497,0.89678,0.89886,GBP
2010-03-01,GBP,1.499,1.5203,1.4783,1.5157,USD
2010-03-01,GBP,1.66389,1.69261,1.65432,1.69125,AUD
2010-03-02,GBP,1.55075,1.56231,1.53949,1.56151,CAD
2010-03-02,GBP,133.02821,133.73537,132.51537,133.61081,JPY
2010-03-02,GBP,1.6093,1.62213,1.60755,1.61772,CHF
2010-03-02,EUR,0.90924,0.91022,0.90225,0.90467,GBP
2010-03-02,GBP,1.4973,1.5,1.4855,1.499,USD
2010-03-02,GBP,1.65722,1.6663,1.65001,1.66389,AUD
2010-03-03,GBP,1.55802,1.55996,1.54853,1.55044,CAD
2010-03-03,GBP,133.5527,134.02855,132.78349,133.00395,JPY
2010-03-03,GBP,1.61253,1.61675,1.60755,1.60912,CHF
2010-03-03,EUR,0.90709,0.91002,0.90508,0.90942,GBP
2010-03-03,GBP,1.51,1.5131,1.496,1.497,USD
2010-03-03,GBP,1.66722,1.66899,1.65553,1.65689,AUD
2010-03-04,GBP,1.5508,1.55888,1.54728,1.55772,CAD
2010-03-04,GBP,133.84044,134.82259,132.61653,133.57037,JPY
2010-03-04,GBP,1.6192,1.62189,1.61034,1.61238,CHF
2010-03-04,EUR,0.90355,0.9084,0.90208,0.90709,GBP
2010-03-04,GBP,1.5033,1.5135,1.5008,1.51,USD
2010-03-04,GBP,1.67089,1.6758,1.66622,1.66703,AUD
2010-03-05,GBP,1.55785,1.56126,1.54211,1.55076,CAD
2010-03-05,GBP,136.61606,137.03291,133.80142,133.8468,JPY
2010-03-05,GBP,1.62612,1.62918,1.61711,1.61916,CHF
2010-03-05,EUR,0.89992,0.90472,0.89819,0.90348,GBP
2010-03-05,GBP,1.5138,1.5165,1.4993,1.5034,USD
2010-03-05,GBP,1.66792,1.67245,1.65583,1.67082,AUD
2010-03-08,GBP,1.54763,1.56148,1.5459,1.55506,CAD
