timestamp,base_currency,close,high,low,open,quote_currency
1990-11-01,GBP,2.26503,2.27851,1.938,2.26826,CAD
1990-11-01,GBP,253.80945,255.34262,1.932,253.54752,JPY
1990-11-01,GBP,2.47702,2.50518,1.9333,2.50518,CHF
1990-11-01,GBP,1.9449,1.9553,1.9258,1.942,USD
1990-11-01,GBP,2.47758,2.49305,1.9308,2.47736,AUD
1990-11-02,GBP,2.28207,2.28339,2.26449,2.26845,CAD
1990-11-02,GBP,250.37128,252.46101,1.9447,252.29227,JPY
1990-11-02,GBP,2.47138,2.48732,1.9431,2.47444,CHF
1990-11-02,GBP,1.9597,1.9605,1.943,1.947,USD
1990-11-02,GBP,2.51437,2.52171,1.943,2.485,AUD
1990-11-05,GBP,2.28656,2.29257,1.9596,2.28417,CAD
1990-11-05,GBP,249.68463,250.40515,1.9549,249.73819,JPY
1990-11-05,GBP,2.46804,2.47674,1.9563,2.46894,CHF
1990-11-05,GBP,1.9727,1.9768,1.9541,1.9615,USD
1990-11-05,GBP,2.51813,2.52614,1.9563,2.51959,AUD
1990-11-06,GBP,2.28584,2.29491,1.973,2.28079,CAD
1990-11-06,GBP,252.01041,252.17447,1.9707,249.5845,JPY
1990-11-06,GBP,2.46685,2.47747,1.9667,2.46724,CHF
1990-11-06,GBP,1.9653,1.9768,1.9649,1.973,USD
1990-11-06,GBP,2.49435,2.50984,1.9726,2.49494,AUD
1990-11-07,GBP,2.29768,2.30313,2.28315,2.28862,CAD
1990-11-07,GBP,254.42921,254.73572,1.9705,251.94289,JPY
1990-11-07,GBP,2.4573,2.46635,1.9708,2.46635,CHF
1990-11-07,GBP,1.9682,1.979,1.9645,1.966,USD
1990-11-07,GBP,2.53047,2.54314,1.9707,2.49429,AUD
1990-11-08,GBP,2.29779,2.30696,1.9651,2.29564,CAD
1990-11-08,GBP,256.09186,256.09186,1.9597,254.3719,JPY
1990-11-08,GBP,2.46148,2.46917,1.9687,2.45854,CHF
1990-11-08,GBP,1.9651,1.9726,1.9576,1.9673,USD
1990-11-08,GBP,2.5213,2.53653,1.9651,2.5329,AUD
1990-11-09,GBP,2.29613,2.30338,1.9595,2.29397,CAD
1990-11-09,GBP,255.23242,256.8255,1.9604,255.93652,JPY
1990-11-09,GBP,2.45716,2.46376,1.9596,2.45776,CHF
1990-11-09,GBP,1.9662,1.9688,1.9567,1.9615,USD
1990-11-09,GBP,2.5198,2.52767,1.9582,2.51313,AUD
1990-11-12,GBP,2.29046,2.2994,2.288,2.29687,CAD
1990-11-12,GBP,252.47293,254.84766,1.9628,254.7265,JPY
1990-11-12,GBP,2.45325,2.45892,1.9624,2.4556,CHF
1990-11-12,GBP,1.9637,1.9722,1.9619,1.967,USD
1990-11-12,GBP,2.52242,2.5303,1.967,2.52503,AUD
1990-11-13,GBP,2.28794,2.295,1.9645,2.29257,CAD
1990-11-13,GBP,254.30881,254.9328,1.9632,252.74585,JPY
1990-11-13,GBP,2.45523,2.46448,1.964,2.4531,CHF
1990-11-13,GBP,1.9612,1.9696,1.9607,1.9672,USD
1990-11-13,GBP,2.54668,2.56,1.9672,2.52821,AUD
1990-11-14,GBP,2.27904,2.29045,1.9602,2.28401,CAD
1990-11-14,GBP,252.90398,254.61336,1.9557,253.69202,JPY
1990-11-14,GBP,2.4459,2.45761,1.9567,2.44942,CHF
1990-11-14,GBP,1.9608,1.965,1.9531,1.9575,USD
1990-11-14,GBP,2.53924,2.55391,1.957,2.53694,AUD
1990-11-15,GBP,2.27895,2.28195,1.9578,2.27676,CAD
1990-11-15,GBP,253.91979,254.07689,1.9623,253.25363,JPY
1990-11-15,GBP,2.4501,2.45515,1.9602,2.44323,CHF
1990-11-15,GBP,1.9582,1.9628,1.9568,1.9585,USD
1990-11-15,GBP,2.53128,2.54602,1.9587,2.53626,AUD
1990-11-16,GBP,2.28783,2.29137,2.27441,2.276,CAD
1990-11-16,GBP,254.62242,255.13823,1.9544,254.10396,JPY
1990-11-16,GBP,2.45164,2.45593,1.9553,2.4493,CHF
1990-11-16,GBP,1.9665,1.9689,1.9543,1.956,USD
1990-11-16,GBP,2.57261,2.57448,1.9554,2.53401,AUD
1990-11-19,GBP,2.29667,2.30098,1.967,2.2892,CAD
1990-11-19,GBP,254.20486,254.40988,1.9725,253.5463,JPY
1990-11-19,GBP,2.46012,2.46561,1.969,2.4499,CHF
1990-11-19,GBP,1.9741,1.9777,1.966,1.967,USD
1990-11-19,GBP,2.57614,2.59774,1.9669,2.56788,AUD
1990-11-20,GBP,2.27785,2.29691,1.9712,2.29208,CAD
1990-11-20,GBP,253.43768,254.67627,1.9687,254.35754,JPY
1990-11-20,GBP,2.44769,2.4618,1.971,2.45882,CHF
1990-11-20,GBP,1.9657,1.9755,1.9612,1.971,USD
1990-11-20,GBP,2.55851,2.58019,2.55071,2.57816,AUD
1990-11-21,GBP,2.28251,2.28525,1.9681,2.27507,CAD
1990-11-21,GBP,250.55606,252.59819,1.9693,252.59819,JPY
1990-11-21,GBP,2.4561,2.46336,1.9671,2.44431,CHF
1990-11-21,GBP,1.9704,1.9717,1.963,1.9633,USD
1990-11-21,GBP,2.57703,2.58252,1.9641,2.55738,AUD
1990-11-22,GBP,2.28713,2.2963,1.9694,2.28342,CAD
1990-11-22,GBP,250.61766,252.29567,1.9701,250.15497,JPY
1990-11-22,GBP,2.46048,2.47544,1.9696,2.45603,CHF
1990-11-22,GBP,1.9698,1.9794,1.9662,1.9705,USD
1990-11-22,GBP,2.55951,2.57967,1.9694,2.57514,AUD
1990-11-23,GBP,2.28118,2.28776,1.9688,2.28304,CAD
1990-11-23,GBP,249.92824,250.83208,1.9669,250.08711,JPY
1990-11-23,GBP,2.47726,2.47998,1.9677,2.45971,CHF
1990-11-23,GBP,1.9667,1.9717,1.9659,1.9695,USD
1990-11-23,GBP,2.56951,2.57546,1.9678,2.56245,AUD
1990-11-26,GBP,2.28604,2.28729,1.967,2.28057,CAD
1990-11-26,GBP,254.06619,254.34865,1.9669,250.66022,JPY
1990-11-26,GBP,2.48651,2.49382,1.9647,2.47948,CHF
1990-11-26,GBP,1.9692,1.9718,1.9632,1.9655,USD
1990-11-26,GBP,2.56607,2.57231,1.9676,2.57231,AUD
1990-11-27,GBP,2.31234,2.31301,1.9706,2.28427,CAD
1990-11-27,GBP,254.57169,254.63004,1.9711,253.90588,JPY
1990-11-27,GBP,2.49734,2.4982,1.9704,2.48633,CHF
1990-11-27,GBP,1.9828,1.9832,1.9675,1.9675,USD
1990-11-27,GBP,2.57741,2.58061,1.9677,2.56085,AUD
1990-11-28,GBP,2.28944,2.31479,1.9722,2.31415,CAD
1990-11-28,GBP,256.65436,257.02042,1.978,254.68138,JPY
1990-11-28,GBP,2.4981,2.50417,1.9736,2.49921,CHF
1990-11-28,GBP,1.9667,1.9861,1.9667,1.9835,USD
1990-11-28,GBP,2.55482,2.58203,1.9682,2.57631,AUD
1990-11-29,GBP,2.26231,2.29569,1.9573,2.29077,CAD
1990-11-29,GBP,259.26056,259.26056,1.9363,256.08374,JPY
1990-11-29,GBP,2.49371,2.49872,1.9363,2.4973,CHF
1990-11-29,GBP,1.9429,1.9706,1.9363,1.967,USD
1990-11-29,GBP,2.51606,2.5707,1.9666,2.5592,AUD
1990-11-30,GBP,2.26363,2.2676,2.24782,2.25913,CAD
1990-11-30,GBP,257.63742,259.46164,1.9363,259.0805,JPY
1990-11-30,GBP,2.48288,2.49308,1.9295,2.4871,CHF
1990-11-30,GBP,1.9437,1.9454,1.9288,1.9385,USD
1990-11-30,GBP,2.50994,2.51632,1.9383,2.50064,AUD
