timestamp,base_currency,close,high,low,open,quote_currency
1993-12-01,GBP,1.97269,1.98531,1.4786,1.98374,CAD
1993-12-01,GBP,160.78424,162.1335,1.4765,162.0012,JPY
1993-12-01,GBP,2.21759,2.22884,1.4763,2.22662,CHF
1993-12-01,EUR,0.75453,1.1201,0.75335,0.75396,GBP
1993-12-01,GBP,1.478,1.4864,1.476,1.4855,USD
1993-12-01,GBP,2.24552,2.2568,1.4846,2.25349,AUD
1993-12-02,GBP,1.97387,1.9804,1.4842,1.97309,CAD
1993-12-02,GBP,161.50372,161.60013,1.478,160.81686,JPY
1993-12-02,GBP,2.22081,2.22512,1.4772,2.21819,CHF
1993-12-02,EUR,0.75202,1.1164,0.75086,0.75445,GBP
1993-12-02,GBP,1.484,1.4855,1.4771,1.4783,USD
1993-12-02,GBP,2.22089,2.24597,2.21694,2.24597,AUD
1993-12-03,GBP,1.98028,1.98584,1.96721,1.97424,CAD
1993-12-03,GBP,161.79378,162.46083,1.4839,161.49876,JPY
1993-12-03,GBP,2.22204,2.23534,1.4824,2.222,CHF
1993-12-03,EUR,0.75136,1.122,0.75005,0.75184,GBP
1993-12-03,GBP,1.4905,1.4948,1.4815,1.4845,USD
1993-12-03,GBP,2.22862,2.23548,1.4826,2.22164,AUD
1993-12-06,GBP,1.98808,1.99491,1.4947,1.98028,CAD
1993-12-06,GBP,162.17502,162.67896,1.4934,161.79378,JPY
1993-12-06,GBP,2.19722,2.22204,1.4924,2.22204,CHF
1993-12-06,EUR,0.75404,1.1348,0.75099,0.75136,GBP
1993-12-06,GBP,1.5035,1.505,1.4905,1.4905,USD
1993-12-06,GBP,2.24135,2.24363,1.4919,2.22862,AUD
1993-12-07,GBP,1.97478,1.99139,1.5022,1.98808,CAD
1993-12-07,GBP,160.40404,162.33653,1.5013,162.15999,JPY
1993-12-07,GBP,2.17757,2.20251,1.5007,2.19722,CHF
1993-12-07,EUR,0.75848,1.1346,0.75377,0.75404,GBP
1993-12-07,GBP,1.4922,1.5043,1.4915,1.5035,USD
1993-12-07,GBP,2.23785,2.26244,1.5012,2.24135,AUD
1993-12-08,GBP,1.97653,1.98354,1.4975,1.97478,CAD
1993-12-08,GBP,162.9201,163.03419,1.4915,160.41896,JPY
1993-12-08,GBP,2.19632,2.19737,1.4915,2.17757,CHF
1993-12-08,EUR,0.75626,1.1317,0.75551,0.75848,GBP
1993-12-08,GBP,1.4942,1.4995,1.4873,1.4922,USD
1993-12-08,GBP,2.22153,2.24219,1.4972,2.23852,AUD
1993-12-09,GBP,1.9888,1.9888,1.4937,1.97653,CAD
1993-12-09,GBP,162.36449,162.89768,1.493,162.89768,JPY
1993-12-09,GBP,2.19018,2.20261,1.4934,2.19632,CHF
1993-12-09,EUR,0.75726,1.1311,0.75588,0.75626,GBP
1993-12-09,GBP,1.495,1.497,1.491,1.4942,USD
1993-12-09,GBP,2.23001,2.23517,1.4933,2.22153,AUD
1993-12-10,GBP,1.98715,1.99645,1.4951,1.9888,CAD
1993-12-10,GBP,163.21663,163.41534,162.10854,162.36449,JPY
1993-12-10,GBP,2.17373,2.19046,1.4932,2.19018,CHF
1993-12-10,EUR,0.75953,1.1333,0.75726,0.75726,GBP
1993-12-10,GBP,1.495,1.5006,1.4932,1.495,USD
1993-12-10,GBP,2.22769,2.23951,1.4948,2.23001,AUD
1993-12-13,GBP,1.97703,1.989,1.4904,1.98715,CAD
1993-12-13,GBP,162.30737,163.254,1.49,163.21663,JPY
1993-12-13,GBP,2.18376,2.18665,1.4901,2.17373,CHF
1993-12-13,EUR,0.75796,1.1393,0.75772,0.75953,GBP
1993-12-13,GBP,1.4894,1.4965,1.4893,1.495,USD
1993-12-13,GBP,2.21802,2.2313,1.4929,2.22769,AUD
1993-12-14,GBP,1.9857,1.98961,1.4913,1.97703,CAD
1993-12-14,GBP,162.84628,162.99033,1.4901,162.24779,JPY
1993-12-14,GBP,2.18081,2.18914,1.4894,2.18376,CHF
1993-12-14,EUR,0.75709,1.1296,0.75636,0.75796,GBP
1993-12-14,GBP,1.4882,1.4923,1.4856,1.4894,USD
1993-12-14,GBP,2.20998,2.22815,1.4888,2.21802,AUD
